Date,Time,Lat,Lon,Base
8/4/2014,20:07:00,40.7214,-73.9895,B02598
8/4/2014,20:07:00,40.731,-74.0047,B02598
8/4/2014,20:07:00,40.7646,-73.9703,B02598
8/4/2014,20:07:00,40.7469,-73.984,B02598
8/4/2014,20:07:00,40.7713,-73.8663,B02598
8/4/2014,20:08:00,40.6908,-74.1776,B02598
8/4/2014,20:08:00,40.7254,-73.9968,B02598
8/4/2014,20:08:00,40.6459,-73.7766,B02598
8/4/2014,20:08:00,40.7229,-74.0104,B02598
8/4/2014,20:08:00,40.7556,-73.9746,B02598
8/4/2014,20:08:00,40.7188,-73.9852,B02598
8/4/2014,20:08:00,40.7157,-74.0063,B02598
8/4/2014,20:08:00,40.7145,-74.0147,B02598
8/4/2014,20:08:00,40.7101,-74.006,B02598
8/4/2014,20:08:00,40.7304,-73.9927,B02598
8/4/2014,20:08:00,40.7739,-73.8723,B02598
8/4/2014,20:09:00,40.7194,-74.0085,B02598
8/4/2014,20:09:00,40.7653,-73.9767,B02598
8/4/2014,20:09:00,40.7425,-73.9931,B02598
8/4/2014,20:09:00,40.752,-73.9858,B02598
8/4/2014,20:09:00,40.7504,-74.0271,B02598
8/4/2014,20:09:00,40.7772,-73.989,B02598
8/4/2014,20:09:00,40.7857,-73.9728,B02598
8/4/2014,20:09:00,40.717,-73.9498,B02598
8/4/2014,20:09:00,40.7215,-74.009,B02598
8/4/2014,20:09:00,40.7228,-73.9961,B02598
8/4/2014,20:10:00,40.731,-73.9916,B02598
8/4/2014,20:10:00,40.7711,-73.9899,B02598
8/4/2014,20:10:00,40.7332,-73.9796,B02598
8/4/2014,20:10:00,40.7216,-74.0001,B02598
8/4/2014,20:10:00,40.7549,-73.9757,B02598
8/4/2014,20:10:00,40.72,-73.9875,B02598
8/4/2014,20:10:00,40.7501,-73.9813,B02598
8/4/2014,20:11:00,40.7312,-73.9545,B02598
8/4/2014,20:11:00,40.7621,-73.9863,B02598
8/4/2014,20:11:00,40.7621,-73.9863,B02598
8/4/2014,20:11:00,40.8317,-73.949,B02598
8/4/2014,20:11:00,40.7272,-73.9936,B02598
8/4/2014,20:11:00,40.7207,-74.0101,B02598
8/4/2014,20:11:00,40.7604,-73.9944,B02598
8/4/2014,20:12:00,40.7297,-74.0045,B02598
8/4/2014,20:12:00,40.7552,-73.9742,B02598
8/4/2014,20:12:00,40.7371,-74.0022,B02598
8/4/2014,20:12:00,40.7657,-73.9807,B02598
8/4/2014,20:12:00,40.7388,-74.0082,B02598
8/4/2014,20:12:00,40.7166,-74.0048,B02598
8/4/2014,20:12:00,40.6418,-73.7883,B02598
8/4/2014,20:12:00,40.7033,-73.9286,B02598
8/4/2014,20:12:00,40.7633,-73.9697,B02598
8/4/2014,20:13:00,40.7172,-74.0066,B02598
8/4/2014,20:13:00,40.7537,-73.9811,B02598
8/4/2014,20:13:00,40.7061,-74.0096,B02598
8/4/2014,20:13:00,40.7584,-73.971,B02598
8/4/2014,20:13:00,40.744,-73.9841,B02598
8/4/2014,20:14:00,40.7237,-73.9973,B02598
8/4/2014,20:14:00,40.8066,-73.9422,B02598
8/4/2014,20:14:00,40.741,-73.9768,B02598
8/4/2014,20:14:00,40.7773,-73.9245,B02598
8/4/2014,20:14:00,40.7315,-73.9854,B02598
8/4/2014,20:14:00,40.7525,-73.9819,B02598
8/4/2014,20:14:00,40.8088,-73.9521,B02598
8/4/2014,20:14:00,40.7705,-73.8653,B02598
8/4/2014,20:15:00,40.6344,-73.958,B02598
8/4/2014,20:15:00,40.707,-74.007,B02598
8/4/2014,20:16:00,40.7259,-74.0008,B02598
8/4/2014,20:16:00,40.7264,-74.0057,B02598
8/4/2014,20:16:00,40.7507,-73.9755,B02598
8/4/2014,20:16:00,40.8304,-73.9276,B02598
8/4/2014,20:16:00,40.7663,-73.9797,B02598
8/4/2014,20:16:00,40.7663,-73.9797,B02598
8/4/2014,20:16:00,40.7676,-73.9618,B02598
8/4/2014,20:16:00,40.759,-73.9727,B02598
8/4/2014,20:17:00,40.6906,-73.9954,B02598
8/4/2014,20:17:00,40.7213,-73.9607,B02598
8/4/2014,20:17:00,40.7155,-74.0112,B02598
8/4/2014,20:17:00,40.7827,-73.9732,B02598
8/4/2014,20:17:00,40.7596,-73.9792,B02598
8/4/2014,20:17:00,40.6519,-73.942,B02598
8/4/2014,20:17:00,40.7109,-74.0062,B02598
8/4/2014,20:18:00,40.7654,-73.9626,B02598
8/4/2014,20:18:00,40.831,-73.927,B02598
8/4/2014,20:18:00,40.7483,-74.0074,B02598
8/4/2014,20:18:00,40.7606,-73.9779,B02598
8/4/2014,20:18:00,40.7602,-73.9714,B02598
8/4/2014,20:18:00,40.7607,-73.975,B02598
8/4/2014,20:18:00,40.7443,-73.9834,B02598
8/4/2014,20:18:00,40.7624,-73.9955,B02598
8/4/2014,20:19:00,40.7544,-73.9883,B02598
8/4/2014,20:19:00,40.5748,-73.9871,B02598
8/4/2014,20:19:00,40.6951,-73.9316,B02598
8/4/2014,20:19:00,40.7722,-73.9559,B02598
8/4/2014,20:20:00,40.7572,-73.9743,B02598
8/4/2014,20:20:00,40.7594,-73.9724,B02598
8/4/2014,20:20:00,40.7551,-73.9757,B02598
8/4/2014,20:20:00,40.7473,-73.9918,B02598
8/4/2014,20:20:00,40.7643,-73.9739,B02598
8/4/2014,20:20:00,40.7548,-73.9878,B02598
8/4/2014,20:20:00,40.7371,-73.9868,B02598
8/4/2014,20:20:00,40.7246,-73.9917,B02598
8/4/2014,20:21:00,40.7528,-73.9907,B02598
8/4/2014,20:21:00,40.7202,-73.9999,B02598
8/4/2014,20:21:00,40.6778,-73.9843,B02598
8/4/2014,20:21:00,40.7359,-74.0007,B02598
8/4/2014,20:21:00,40.7264,-74.0022,B02598
8/4/2014,20:22:00,40.7261,-73.9919,B02598
8/4/2014,20:22:00,40.7814,-73.9493,B02598
8/4/2014,20:22:00,40.7398,-73.9868,B02598
8/4/2014,20:22:00,40.7046,-73.9201,B02598
8/4/2014,20:22:00,40.7046,-73.9201,B02598
8/4/2014,20:22:00,40.7421,-73.9848,B02598
8/4/2014,20:22:00,40.7046,-74.0064,B02598
8/4/2014,20:23:00,40.7303,-74.0003,B02598
8/4/2014,20:23:00,40.6448,-73.7814,B02598
8/4/2014,20:23:00,40.7231,-73.8545,B02598
8/4/2014,20:23:00,40.7738,-73.8713,B02598
8/4/2014,20:23:00,40.7347,-74.0099,B02598
8/4/2014,20:23:00,40.7058,-74.0166,B02598
8/4/2014,20:23:00,40.7564,-73.99,B02598
8/4/2014,20:24:00,40.7562,-73.9785,B02598
8/4/2014,20:24:00,40.7422,-73.9921,B02598
8/4/2014,20:24:00,40.736,-73.9938,B02598
8/4/2014,20:24:00,40.7231,-74.1504,B02598
8/4/2014,20:25:00,40.661,-73.961,B02598
8/4/2014,20:25:00,40.7288,-73.9882,B02598
8/4/2014,20:25:00,40.7638,-73.9761,B02598
8/4/2014,20:25:00,40.7383,-73.991,B02598
8/4/2014,20:25:00,40.7276,-74.0074,B02598
8/4/2014,20:25:00,40.7325,-74.0077,B02598
8/4/2014,20:25:00,40.7403,-74.006,B02598
8/4/2014,20:26:00,40.7515,-73.9939,B02598
8/4/2014,20:26:00,40.7112,-73.9614,B02598
8/4/2014,20:26:00,40.7593,-73.9819,B02598
8/4/2014,20:27:00,40.7408,-74.0076,B02598
8/4/2014,20:27:00,40.7373,-74.0298,B02598
8/4/2014,20:27:00,40.7693,-73.8799,B02598
8/4/2014,20:27:00,40.7013,-73.9199,B02598
8/4/2014,20:27:00,40.7432,-74.0085,B02598
8/4/2014,20:27:00,40.7481,-73.9737,B02598
8/4/2014,20:27:00,40.7405,-74.0057,B02598
8/4/2014,20:28:00,40.7739,-73.8727,B02598
8/4/2014,20:28:00,40.7958,-73.9325,B02598
8/4/2014,20:28:00,40.7148,-74.0346,B02598
8/4/2014,20:28:00,40.7707,-73.8655,B02598
8/4/2014,20:28:00,40.6554,-74.0089,B02598
8/4/2014,20:28:00,40.7383,-73.9879,B02598
8/4/2014,20:28:00,40.6903,-74.1784,B02598
8/4/2014,20:28:00,40.7753,-73.9514,B02598
8/4/2014,20:29:00,40.7912,-73.9536,B02598
8/4/2014,20:29:00,40.731,-73.984,B02598
8/4/2014,20:29:00,40.7176,-74.0086,B02598
8/4/2014,20:29:00,40.6878,-74.1821,B02598
8/4/2014,20:29:00,40.7134,-74.0091,B02598
8/4/2014,20:29:00,40.7427,-74.0004,B02598
8/4/2014,20:30:00,40.7448,-73.9888,B02598
8/4/2014,20:30:00,40.7198,-74.0059,B02598
8/4/2014,20:30:00,40.7392,-74.0333,B02598
8/4/2014,20:30:00,40.7594,-73.9771,B02598
8/4/2014,20:30:00,40.7292,-73.9871,B02598
8/4/2014,20:30:00,40.5974,-74.0842,B02598
8/4/2014,20:30:00,40.6916,-73.8254,B02598
8/4/2014,20:30:00,40.7529,-73.9726,B02598
8/4/2014,20:31:00,40.7132,-73.9499,B02598
8/4/2014,20:31:00,40.7597,-73.9889,B02598
8/4/2014,20:31:00,40.7649,-73.9808,B02598
8/4/2014,20:31:00,40.7713,-73.9827,B02598
8/4/2014,20:31:00,40.7279,-73.9878,B02598
8/4/2014,20:31:00,40.7631,-73.9736,B02598
8/4/2014,20:31:00,40.7443,-73.9918,B02598
8/4/2014,20:31:00,40.6942,-73.9523,B02598
8/4/2014,20:31:00,40.691,-74.1779,B02598
8/4/2014,20:32:00,40.7569,-73.9698,B02598
8/4/2014,20:32:00,40.7415,-73.9976,B02598
8/4/2014,20:32:00,40.7627,-73.9683,B02598
8/4/2014,20:32:00,40.7537,-73.9748,B02598
8/4/2014,20:32:00,40.7566,-73.9787,B02598
8/4/2014,20:32:00,40.7868,-73.9757,B02598
8/4/2014,20:32:00,40.7717,-73.9883,B02598
8/4/2014,20:32:00,40.7717,-73.9883,B02598
8/4/2014,20:32:00,40.7559,-73.991,B02598
8/4/2014,20:32:00,40.6976,-73.9935,B02598
8/4/2014,20:32:00,40.7335,-73.9996,B02598
8/4/2014,20:33:00,40.8118,-73.9625,B02598
8/4/2014,20:34:00,40.7571,-73.9863,B02598
8/4/2014,20:34:00,40.7428,-73.9788,B02598
8/4/2014,20:34:00,40.7242,-73.9936,B02598
8/4/2014,20:34:00,40.7466,-73.9802,B02598
8/4/2014,20:34:00,40.8,-73.9623,B02598
8/4/2014,20:34:00,40.8314,-73.9266,B02598
8/4/2014,20:34:00,40.7649,-73.977,B02598
8/4/2014,20:34:00,40.7413,-73.9833,B02598
8/4/2014,20:35:00,40.7075,-74.0085,B02598
8/4/2014,20:35:00,40.7619,-73.9847,B02598
8/4/2014,20:35:00,40.74,-73.9941,B02598
8/4/2014,20:35:00,40.7321,-74.0006,B02598
8/4/2014,20:35:00,40.7684,-73.8623,B02598
8/4/2014,20:35:00,40.7239,-73.9929,B02598
8/4/2014,20:35:00,40.7255,-74.0043,B02598
8/4/2014,20:35:00,40.765,-73.9685,B02598
8/4/2014,20:36:00,40.6747,-74.016,B02598
8/4/2014,20:36:00,40.7836,-73.984,B02598
8/4/2014,20:36:00,40.7541,-73.9807,B02598
8/4/2014,20:36:00,40.7697,-73.8691,B02598
8/4/2014,20:36:00,40.7668,-73.9673,B02598
8/4/2014,20:37:00,40.7463,-74.0084,B02598
8/4/2014,20:38:00,40.8117,-73.9408,B02598
8/4/2014,20:38:00,40.8149,-73.8468,B02598
8/4/2014,20:38:00,40.752,-73.9856,B02598
8/4/2014,20:38:00,40.7065,-74.0066,B02598
8/4/2014,20:38:00,40.7572,-73.9982,B02598
8/4/2014,20:38:00,40.7436,-73.8562,B02598
8/4/2014,20:38:00,40.7328,-74.0085,B02598
8/4/2014,20:39:00,40.7632,-73.9763,B02598
8/4/2014,20:39:00,40.6388,-74.0358,B02598
8/4/2014,20:39:00,40.7556,-73.976,B02598
8/4/2014,20:39:00,40.764,-73.9762,B02598
8/4/2014,20:39:00,40.7614,-73.9751,B02598
8/4/2014,20:39:00,40.7053,-74.0171,B02598
8/4/2014,20:39:00,40.7139,-73.9396,B02598
8/4/2014,20:39:00,40.7139,-73.9396,B02598
8/4/2014,20:39:00,40.7455,-73.9914,B02598
8/4/2014,20:39:00,40.7624,-73.9786,B02598
8/4/2014,20:39:00,40.7392,-74.0036,B02598
8/4/2014,20:40:00,40.7144,-73.9614,B02598
8/4/2014,20:40:00,40.7307,-73.978,B02598
8/4/2014,20:40:00,40.7271,-74.0019,B02598
8/4/2014,20:40:00,40.7077,-74.0095,B02598
8/4/2014,20:40:00,40.7809,-73.9814,B02598
8/4/2014,20:40:00,40.7594,-73.9775,B02598
8/4/2014,20:40:00,40.7187,-73.9854,B02598
8/4/2014,20:40:00,40.6826,-73.9778,B02598
8/4/2014,20:41:00,40.7269,-73.9955,B02598
8/4/2014,20:41:00,40.7179,-73.9594,B02598
8/4/2014,20:41:00,40.6736,-73.9919,B02598
8/4/2014,20:41:00,40.7485,-73.9733,B02598
8/4/2014,20:41:00,40.7329,-74.0031,B02598
8/4/2014,20:41:00,40.7483,-73.9394,B02598
8/4/2014,20:42:00,40.7448,-73.9872,B02598
8/4/2014,20:42:00,40.6469,-73.7904,B02598
8/4/2014,20:42:00,40.7407,-73.9945,B02598
8/4/2014,20:42:00,40.7624,-73.9741,B02598
8/4/2014,20:42:00,40.774,-73.8726,B02598
8/4/2014,20:42:00,40.755,-73.976,B02598
8/4/2014,20:42:00,40.7708,-73.8658,B02598
8/4/2014,20:42:00,40.725,-73.9774,B02598
8/4/2014,20:43:00,40.774,-73.8726,B02598
8/4/2014,20:43:00,40.7437,-73.9829,B02598
8/4/2014,20:43:00,40.7194,-74.0102,B02598
8/4/2014,20:43:00,40.722,-74.001,B02598
8/4/2014,20:43:00,40.7249,-73.9957,B02598
8/4/2014,20:43:00,40.7911,-73.9674,B02598
8/4/2014,20:44:00,40.7288,-74.0075,B02598
8/4/2014,20:44:00,40.6951,-74.1773,B02598
8/4/2014,20:44:00,40.773,-73.9669,B02598
8/4/2014,20:44:00,40.8178,-73.9607,B02598
8/4/2014,20:44:00,40.7252,-73.9794,B02598
8/4/2014,20:44:00,40.7222,-73.9961,B02598
8/4/2014,20:44:00,40.7501,-73.9863,B02598
8/4/2014,20:45:00,40.7189,-74.0343,B02598
8/4/2014,20:45:00,40.7558,-73.9278,B02598
8/4/2014,20:45:00,40.7632,-73.9839,B02598
8/4/2014,20:45:00,40.7383,-74.0307,B02598
8/4/2014,20:45:00,40.7459,-73.9998,B02598
8/4/2014,20:45:00,40.7738,-73.9582,B02598
8/4/2014,20:45:00,40.7132,-73.9442,B02598
8/4/2014,20:45:00,40.7444,-73.9962,B02598
8/4/2014,20:46:00,40.6836,-73.9263,B02598
8/4/2014,20:46:00,40.774,-73.8725,B02598
8/4/2014,20:46:00,40.7038,-73.9947,B02598
8/4/2014,20:46:00,40.7391,-74.0036,B02598
8/4/2014,20:46:00,40.8082,-73.9645,B02598
8/4/2014,20:47:00,40.7655,-73.9762,B02598
8/4/2014,20:47:00,40.7423,-73.9972,B02598
8/4/2014,20:47:00,40.7357,-73.9888,B02598
8/4/2014,20:47:00,40.7217,-74.0022,B02598
8/4/2014,20:47:00,40.6485,-73.7827,B02598
8/4/2014,20:47:00,40.7409,-74.0073,B02598
8/4/2014,20:47:00,40.7843,-73.9479,B02598
8/4/2014,20:47:00,40.7037,-74.1855,B02598
8/4/2014,20:47:00,40.6481,-73.7825,B02598
8/4/2014,20:48:00,40.7079,-74.008,B02598
8/4/2014,20:48:00,40.6994,-73.9921,B02598
8/4/2014,20:48:00,40.7611,-73.9842,B02598
8/4/2014,20:48:00,40.7384,-73.9932,B02598
8/4/2014,20:48:00,40.7384,-73.9932,B02598
8/4/2014,20:48:00,40.7739,-73.8726,B02598
8/4/2014,20:48:00,40.7607,-73.9784,B02598
8/4/2014,20:48:00,40.7376,-74.0665,B02598
8/4/2014,20:48:00,40.7246,-74.0018,B02598
8/4/2014,20:49:00,40.7508,-73.9868,B02598
8/4/2014,20:49:00,40.774,-73.8726,B02598
8/4/2014,20:49:00,40.7317,-74.0033,B02598
8/4/2014,20:49:00,40.7367,-73.9873,B02598
8/4/2014,20:49:00,40.8215,-73.9539,B02598
8/4/2014,20:50:00,40.7293,-73.9872,B02598
8/4/2014,20:50:00,40.6797,-73.9973,B02598
8/4/2014,20:50:00,40.7105,-74.0087,B02598
8/4/2014,20:50:00,40.7375,-73.9894,B02598
8/4/2014,20:50:00,40.7524,-73.9755,B02598
8/4/2014,20:50:00,40.7297,-73.9965,B02598
8/4/2014,20:50:00,40.7598,-73.9762,B02598
8/4/2014,20:51:00,40.7293,-73.9935,B02598
8/4/2014,20:51:00,40.749,-73.9885,B02598
8/4/2014,20:51:00,40.7323,-74.0053,B02598
8/4/2014,20:51:00,40.7114,-74.0086,B02598
8/4/2014,20:51:00,40.6449,-73.7823,B02598
8/4/2014,20:51:00,40.7639,-73.9851,B02598
8/4/2014,20:51:00,40.7662,-73.9822,B02598
8/4/2014,20:51:00,40.7227,-73.9942,B02598
8/4/2014,20:51:00,40.762,-73.9853,B02598
8/4/2014,20:51:00,40.8318,-73.9261,B02598
8/4/2014,20:52:00,40.706,-74.0093,B02598
8/4/2014,20:52:00,40.7449,-74.0052,B02598
8/4/2014,20:53:00,40.5753,-73.9839,B02598
8/4/2014,20:53:00,40.7529,-74.004,B02598
8/4/2014,20:53:00,40.6856,-73.9877,B02598
8/4/2014,20:53:00,40.7933,-73.9706,B02598
8/4/2014,20:54:00,40.8038,-73.9499,B02598
8/4/2014,20:54:00,40.7753,-73.9635,B02598
8/4/2014,20:54:00,40.6483,-73.7829,B02598
8/4/2014,20:54:00,40.733,-73.9958,B02598
8/4/2014,20:54:00,40.7509,-74.0057,B02598
8/4/2014,20:54:00,40.7248,-73.9988,B02598
8/4/2014,20:54:00,40.7704,-73.9687,B02598
8/4/2014,20:55:00,40.6886,-73.937,B02598
8/4/2014,20:55:00,40.7164,-74.0045,B02598
8/4/2014,20:55:00,40.7617,-73.8306,B02598
8/4/2014,20:55:00,40.713,-73.9575,B02598
8/4/2014,20:55:00,40.7546,-73.983,B02598
8/4/2014,20:55:00,40.7705,-73.9823,B02598
8/4/2014,20:55:00,40.7617,-73.9741,B02598
8/4/2014,20:56:00,40.7136,-74.0146,B02598
8/4/2014,20:56:00,40.7523,-73.9797,B02598
8/4/2014,20:56:00,40.7387,-73.9886,B02598
8/4/2014,20:56:00,40.8828,-73.8949,B02598
8/4/2014,20:56:00,40.8828,-73.8949,B02598
8/4/2014,20:57:00,40.7634,-73.9751,B02598
8/4/2014,20:57:00,40.7712,-73.968,B02598
8/4/2014,20:57:00,40.7275,-74.0026,B02598
8/4/2014,20:57:00,40.7639,-73.9757,B02598
8/4/2014,20:57:00,40.7654,-73.9759,B02598
8/4/2014,20:57:00,40.7168,-74.0147,B02598
8/4/2014,20:57:00,40.7598,-73.9648,B02598
8/4/2014,20:57:00,40.7607,-73.9958,B02598
8/4/2014,20:57:00,40.679,-74.0112,B02598
8/4/2014,20:58:00,40.7722,-73.9673,B02598
8/4/2014,20:58:00,40.7603,-74.022,B02598
8/4/2014,20:58:00,40.7427,-73.9867,B02598
8/4/2014,20:58:00,40.7346,-74.001,B02598
8/4/2014,20:58:00,40.7427,-73.9825,B02598
8/4/2014,20:58:00,40.7435,-73.9906,B02598
8/4/2014,20:58:00,40.7154,-74.0056,B02598
8/4/2014,20:58:00,40.7524,-73.9785,B02598
8/4/2014,20:58:00,40.7277,-73.9875,B02598
8/4/2014,20:58:00,40.8309,-73.9271,B02598
8/4/2014,20:59:00,40.7226,-73.9407,B02598
8/4/2014,20:59:00,40.756,-73.987,B02598
8/4/2014,20:59:00,40.8496,-73.9296,B02598
8/4/2014,20:59:00,40.7519,-73.9929,B02598
8/4/2014,20:59:00,40.7554,-73.984,B02598
8/4/2014,20:59:00,40.7422,-74.0042,B02598
8/4/2014,21:00:00,40.7638,-73.9759,B02598
8/4/2014,21:00:00,40.7044,-74.0095,B02598
8/4/2014,21:00:00,40.7552,-74.0313,B02598
8/4/2014,21:00:00,40.7501,-73.9834,B02598
8/4/2014,21:00:00,40.7747,-73.9641,B02598
8/4/2014,21:00:00,40.7723,-73.9671,B02598
8/4/2014,21:01:00,40.6801,-73.9798,B02598
8/4/2014,21:01:00,40.784,-73.9764,B02598
8/4/2014,21:01:00,40.7682,-73.862,B02598
8/4/2014,21:01:00,40.6445,-73.7863,B02598
8/4/2014,21:01:00,40.7101,-73.9626,B02598
8/4/2014,21:02:00,40.7707,-73.9685,B02598
8/4/2014,21:02:00,40.7814,-73.9823,B02598
8/4/2014,21:02:00,40.7333,-74.0051,B02598
8/4/2014,21:02:00,40.774,-73.8726,B02598
8/4/2014,21:02:00,40.6687,-73.9475,B02598
8/4/2014,21:02:00,40.7552,-73.9752,B02598
8/4/2014,21:03:00,40.7556,-73.9684,B02598
8/4/2014,21:03:00,40.7091,-74.0105,B02598
8/4/2014,21:03:00,40.7831,-73.9784,B02598
8/4/2014,21:03:00,40.7739,-73.8718,B02598
8/4/2014,21:03:00,40.6466,-73.7893,B02598
8/4/2014,21:03:00,40.7377,-73.9878,B02598
8/4/2014,21:03:00,40.7642,-73.9737,B02598
8/4/2014,21:03:00,40.7429,-73.9906,B02598
8/4/2014,21:03:00,40.7427,-73.9845,B02598
8/4/2014,21:03:00,40.7509,-73.9732,B02598
8/4/2014,21:04:00,40.7089,-74.0099,B02598
8/4/2014,21:04:00,40.7287,-73.9592,B02598
8/4/2014,21:04:00,40.7557,-73.9872,B02598
8/4/2014,21:04:00,40.7256,-74.0056,B02598
8/4/2014,21:04:00,40.7345,-73.8606,B02598
8/4/2014,21:04:00,40.7591,-73.9792,B02598
8/4/2014,21:05:00,40.7567,-73.9763,B02598
8/4/2014,21:05:00,40.7214,-74.0099,B02598
8/4/2014,21:05:00,40.8012,-73.9518,B02598
8/4/2014,21:05:00,40.758,-73.9823,B02598
8/4/2014,21:05:00,40.7497,-73.9402,B02598
8/4/2014,21:05:00,40.7222,-73.9879,B02598
8/4/2014,21:06:00,40.759,-73.9782,B02598
8/4/2014,21:06:00,40.759,-73.9782,B02598
8/4/2014,21:06:00,40.7233,-73.9422,B02598
8/4/2014,21:06:00,40.7247,-74.0023,B02598
8/4/2014,21:06:00,40.7667,-73.9844,B02598
8/4/2014,21:07:00,40.7368,-73.9789,B02598
8/4/2014,21:07:00,40.7562,-73.9775,B02598
8/4/2014,21:07:00,40.7343,-73.9936,B02598
8/4/2014,21:07:00,40.7117,-73.9613,B02598
8/4/2014,21:08:00,40.7165,-73.9584,B02598
8/4/2014,21:08:00,40.7264,-74.0056,B02598
8/4/2014,21:08:00,40.7287,-73.9763,B02598
8/4/2014,21:08:00,40.6842,-73.995,B02598
8/4/2014,21:08:00,40.7595,-73.9757,B02598
8/4/2014,21:09:00,40.7563,-73.9833,B02598
8/4/2014,21:09:00,40.7263,-74.0019,B02598
8/4/2014,21:09:00,40.7001,-73.9949,B02598
8/4/2014,21:10:00,40.7644,-73.9728,B02598
8/4/2014,21:10:00,40.8675,-73.9246,B02598
8/4/2014,21:10:00,40.6774,-73.9849,B02598
8/4/2014,21:10:00,40.6791,-73.9875,B02598
8/4/2014,21:11:00,40.827,-73.9251,B02598
8/4/2014,21:11:00,40.7286,-73.9591,B02598
8/4/2014,21:11:00,40.774,-73.8719,B02598
8/4/2014,21:11:00,40.774,-73.8727,B02598
8/4/2014,21:11:00,40.76,-73.9744,B02598
8/4/2014,21:11:00,40.7556,-73.9869,B02598
8/4/2014,21:11:00,40.7145,-73.9853,B02598
8/4/2014,21:12:00,40.7429,-74.0077,B02598
8/4/2014,21:12:00,40.6434,-73.7898,B02598
8/4/2014,21:12:00,40.7198,-74.0003,B02598
8/4/2014,21:12:00,40.7613,-73.9661,B02598
8/4/2014,21:12:00,40.7592,-73.9736,B02598
8/4/2014,21:12:00,40.7401,-73.9845,B02598
8/4/2014,21:12:00,40.717,-74.0017,B02598
8/4/2014,21:12:00,40.7529,-73.9746,B02598
8/4/2014,21:13:00,40.754,-73.9979,B02598
8/4/2014,21:13:00,40.726,-74.0087,B02598
8/4/2014,21:13:00,40.7541,-73.9775,B02598
8/4/2014,21:13:00,40.7572,-73.972,B02598
8/4/2014,21:13:00,40.6447,-73.7822,B02598
8/4/2014,21:13:00,40.869,-73.9173,B02598
8/4/2014,21:13:00,40.6549,-73.9579,B02598
8/4/2014,21:13:00,40.7445,-73.995,B02598
8/4/2014,21:13:00,40.7226,-73.9972,B02598
8/4/2014,21:14:00,40.7635,-73.9869,B02598
8/4/2014,21:14:00,40.7197,-74.0102,B02598
8/4/2014,21:14:00,40.7555,-73.9817,B02598
8/4/2014,21:14:00,40.7588,-73.9778,B02598
8/4/2014,21:14:00,40.7105,-73.9663,B02598
8/4/2014,21:14:00,40.774,-73.8726,B02598
8/4/2014,21:14:00,40.7606,-73.9719,B02598
8/4/2014,21:14:00,40.7311,-73.952,B02598
8/4/2014,21:15:00,40.7345,-73.998,B02598
8/4/2014,21:15:00,40.787,-73.9778,B02598
8/4/2014,21:15:00,40.7333,-74.0047,B02598
8/4/2014,21:15:00,40.7345,-73.9896,B02598
8/4/2014,21:16:00,40.7394,-74.01,B02598
8/4/2014,21:16:00,40.7394,-74.01,B02598
8/4/2014,21:16:00,40.8292,-73.9287,B02598
8/4/2014,21:17:00,40.7555,-73.9872,B02598
8/4/2014,21:17:00,40.764,-73.9827,B02598
8/4/2014,21:17:00,40.7366,-74.001,B02598
8/4/2014,21:17:00,40.7321,-73.9921,B02598
8/4/2014,21:17:00,40.8308,-73.927,B02598
8/4/2014,21:17:00,40.7684,-73.8623,B02598
8/4/2014,21:18:00,40.6488,-73.7835,B02598
8/4/2014,21:18:00,40.6488,-73.7835,B02598
8/4/2014,21:18:00,40.7271,-74.0346,B02598
8/4/2014,21:18:00,40.7799,-73.9546,B02598
8/4/2014,21:18:00,40.7799,-73.9546,B02598
8/4/2014,21:18:00,40.6785,-73.9899,B02598
8/4/2014,21:18:00,40.7295,-73.9898,B02598
8/4/2014,21:18:00,40.7725,-73.967,B02598
8/4/2014,21:18:00,40.7056,-73.9335,B02598
8/4/2014,21:18:00,40.7645,-73.9654,B02598
8/4/2014,21:18:00,40.7541,-73.9865,B02598
8/4/2014,21:19:00,40.8303,-73.928,B02598
8/4/2014,21:19:00,40.6829,-73.9467,B02598
8/4/2014,21:19:00,40.7078,-74.0068,B02598
8/4/2014,21:19:00,40.7446,-73.9809,B02598
8/4/2014,21:20:00,40.745,-73.9916,B02598
8/4/2014,21:20:00,40.7596,-73.9798,B02598
8/4/2014,21:20:00,40.7085,-74.0073,B02598
8/4/2014,21:20:00,40.7813,-73.9478,B02598
8/4/2014,21:20:00,40.7701,-73.9877,B02598
8/4/2014,21:20:00,40.7541,-73.9925,B02598
8/4/2014,21:20:00,40.7548,-73.9846,B02598
8/4/2014,21:20:00,40.7313,-73.997,B02598
8/4/2014,21:20:00,40.752,-73.9695,B02598
8/4/2014,21:21:00,40.7318,-73.9895,B02598
8/4/2014,21:21:00,40.6458,-73.7767,B02598
8/4/2014,21:21:00,40.7552,-73.9833,B02598
8/4/2014,21:21:00,40.7587,-73.971,B02598
8/4/2014,21:21:00,40.733,-74.0071,B02598
8/4/2014,21:21:00,40.7983,-73.9646,B02598
8/4/2014,21:22:00,40.7712,-73.956,B02598
8/4/2014,21:22:00,40.689,-73.9989,B02598
8/4/2014,21:22:00,40.6821,-73.9801,B02598
8/4/2014,21:22:00,40.7817,-73.8408,B02598
8/4/2014,21:22:00,40.7399,-74.0072,B02598
8/4/2014,21:22:00,40.755,-73.9837,B02598
8/4/2014,21:23:00,40.7711,-73.9905,B02598
8/4/2014,21:23:00,40.9907,-73.7614,B02598
